Complaint_ID,City,Area,Complaint_Type,Complaint_Count,Population,Weather,Timestamp,Previous_Complaints,Severity
MMR-6278,Navi Mumbai,Juinagar,Roads,6,164657,Rainy,2026-03-23 16:41:52,152,Low
MMR-17117,Navi Mumbai,Panvel,Roads,26,393216,Rainy,2026-03-23 16:45:33,78,Medium
MMR-19483,Mumbai,Chembur,Drainage,50,361089,Cloudy,2026-03-23 16:46:31,77,High
MMR-20577,Navi Mumbai,Kopar Khairane,Roads,80,211224,Sunny,2026-03-23 16:49:33,142,High
MMR-8608,Mumbai,Worli,Garbage,22,218244,Sunny,2026-03-23 16:50:22,11,Medium
MMR-19568,Mumbai,Kandivali,Water,44,636916,Rainy,2026-03-23 16:53:19,59,Medium
MMR-19653,Navi Mumbai,Nerul,Water,17,279554,Sunny,2026-03-23 16:53:36,20,Medium
MMR-15578,Mumbai,Chembur,Garbage,40,368775,Sunny,2026-03-23 16:55:01,52,Low
MMR-7440,Mumbai,Matunga,Water,91,255526,Rainy,2026-03-23 16:56:59,38,High
MMR-3898,Mumbai,Worli,Garbage,10,236840,Cloudy,2026-03-23 16:58:19,19,Medium
MMR-17718,Navi Mumbai,Pushpak Nagar,Water,5,125526,Rainy,2026-03-23 17:02:39,110,Low
MMR-20465,Navi Mumbai,Pushpak Nagar,Water,6,124641,Sunny,2026-03-23 17:03:01,3,Low
MMR-5639,Mumbai,Powai,Water,82,315167,Cloudy,2026-03-23 17:03:41,145,Low
MMR-16207,Navi Mumbai,Kopar Khairane,Roads,1,222769,Rainy,2026-03-23 17:07:49,1,Medium
MMR-18635,Mumbai,Dadar,Garbage,4,531661,Rainy,2026-03-23 17:08:03,172,Low
MMR-5021,Navi Mumbai,Pushpak Nagar,Drainage,98,126667,Sunny,2026-03-23 17:08:55,35,High
MMR-1524,Mumbai,Wadala,Roads,16,280961,Cloudy,2026-03-23 17:09:31,27,High
MMR-7992,Navi Mumbai,Dronagiri,Drainage,7,103678,Cloudy,2026-03-23 17:12:51,11,Medium
MMR-2097,Navi Mumbai,Airoli,Water,22,228673,Rainy,2026-03-23 17:13:11,93,Low
MMR-17756,Mumbai,CST,Roads,10,130911,Rainy,2026-03-23 17:14:47,121,Medium
MMR-9702,Navi Mumbai,Juinagar,Water,4,165561,Rainy,2026-03-23 17:16:16,169,Low
MMR-17995,Navi Mumbai,Taloja,Drainage,9,176930,Sunny,2026-03-23 17:19:47,23,Low
MMR-15360,Navi Mumbai,Taloja,Garbage,32,186237,Sunny,2026-03-23 17:23:01,16,Medium
MMR-13419,Navi Mumbai,Roadpali,Drainage,9,133154,Cloudy,2026-03-23 17:24:53,17,Low
MMR-8991,Mumbai,Bandra,Garbage,32,299678,Rainy,2026-03-23 17:26:55,175,Medium
MMR-17325,Mumbai,Parel,Roads,89,270971,Cloudy,2026-03-23 17:27:02,107,Low
MMR-16948,Mumbai,Wadala,Drainage,30,272762,Rainy,2026-03-23 17:31:37,113,Medium
MMR-4640,Mumbai,Versova,Garbage,21,180415,Rainy,2026-03-23 17:37:47,71,Medium
MMR-15534,Mumbai,Versova,Water,21,181828,Cloudy,2026-03-23 17:42:43,33,Low
MMR-2755,Mumbai,Wadala,Drainage,31,301081,Rainy,2026-03-23 17:42:58,17,Low
MMR-8975,Navi Mumbai,Seawoods,Water,7,193258,Sunny,2026-03-23 17:45:45,199,Low
MMR-8501,Mumbai,Dharavi,Drainage,52,655047,Rainy,2026-03-23 17:46:25,63,High
MMR-1637,Mumbai,Andheri,Garbage,65,831019,Sunny,2026-03-23 17:48:06,43,Low
MMR-4681,Navi Mumbai,Ulwe,Garbage,8,155171,Cloudy,2026-03-23 17:48:54,123,Low
MMR-17337,Navi Mumbai,New Panvel,Garbage,14,223815,Sunny,2026-03-23 17:51:23,12,Medium
MMR-13651,Navi Mumbai,Taloja,Water,9,163691,Rainy,2026-03-23 17:55:16,9,Low
MMR-9378,Navi Mumbai,Ghansoli,Garbage,80,193600,Cloudy,2026-03-23 17:56:16,143,High
MMR-20221,Navi Mumbai,Dronagiri,Roads,16,116181,Sunny,2026-03-23 18:00:44,8,High
MMR-1319,Mumbai,Santacruz,Drainage,28,291512,Cloudy,2026-03-23 18:01:26,192,Low
MMR-16206,Navi Mumbai,Dronagiri,Drainage,2,115463,Sunny,2026-03-23 18:01:56,1,Low
MMR-10600,Mumbai,Kurla,Garbage,26,432426,Rainy,2026-03-23 18:02:02,87,Medium
MMR-19130,Navi Mumbai,Turbhe,Garbage,28,177061,Cloudy,2026-03-23 18:07:18,18,Low
MMR-8650,Navi Mumbai,New Panvel,Roads,47,229223,Cloudy,2026-03-23 18:09:58,78,Medium
MMR-5411,Mumbai,Jogeshwari,Water,66,433573,Rainy,2026-03-23 18:11:24,91,High
MMR-20405,Navi Mumbai,New Panvel,Roads,20,229456,Cloudy,2026-03-23 18:16:17,22,Medium
MMR-7049,Navi Mumbai,Panvel,Water,24,442369,Sunny,2026-03-23 18:17:12,14,Low
MMR-3272,Navi Mumbai,Dronagiri,Drainage,90,107737,Rainy,2026-03-23 18:17:28,162,High
MMR-16173,Mumbai,Dadar,Garbage,84,488824,Rainy,2026-03-23 18:18:31,103,High
MMR-1837,Mumbai,Thane,Roads,70,668330,Rainy,2026-03-23 18:18:32,172,High
MMR-11997,Navi Mumbai,Vashi,Roads,92,301194,Cloudy,2026-03-23 18:21:21,95,High
MMR-5696,Mumbai,Powai,Drainage,55,298083,Rainy,2026-03-23 18:26:07,161,Low
MMR-20233,Navi Mumbai,Taloja,Drainage,13,183597,Cloudy,2026-03-23 18:34:56,198,Medium
MMR-19404,Mumbai,Dharavi,Water,86,689151,Rainy,2026-03-23 18:38:54,67,Low
MMR-20945,Mumbai,Colaba,Drainage,40,166420,Sunny,2026-03-23 18:45:58,20,High
MMR-9835,Navi Mumbai,Kharghar,Drainage,27,297641,Cloudy,2026-03-23 18:46:00,36,Medium
MMR-4261,Mumbai,CST,Roads,1,134865,Cloudy,2026-03-23 18:46:50,0,Low
MMR-7441,Mumbai,Bhayander,Water,68,517923,Cloudy,2026-03-23 18:50:07,118,Medium
MMR-13363,Navi Mumbai,Dronagiri,Roads,8,113125,Cloudy,2026-03-23 18:50:12,11,High
MMR-10012,Mumbai,Dharavi,Roads,92,664213,Cloudy,2026-03-23 18:51:59,63,High
MMR-8368,Navi Mumbai,Dronagiri,Roads,14,110045,Rainy,2026-03-23 18:52:14,24,High
MMR-11376,Navi Mumbai,Ulwe,Roads,12,140600,Sunny,2026-03-23 18:56:40,14,Low
MMR-5466,Mumbai,Goregaon,Water,39,497833,Rainy,2026-03-23 18:57:13,174,Low
MMR-12508,Mumbai,Dadar,Drainage,100,501654,Cloudy,2026-03-23 18:58:23,179,High
MMR-19482,Navi Mumbai,Seawoods,Water,8,181824,Cloudy,2026-03-23 19:01:28,10,Medium
MMR-18527,Mumbai,Borivali,Roads,72,609139,Cloudy,2026-03-23 19:02:01,36,Low
MMR-7579,Navi Mumbai,New Panvel,Drainage,34,222593,Rainy,2026-03-23 19:09:03,21,Low
MMR-9610,Mumbai,Borivali,Garbage,45,567941,Sunny,2026-03-23 19:09:23,74,Low
MMR-4469,Mumbai,Churchgate,Water,12,112483,Cloudy,2026-03-23 19:11:04,7,Low
MMR-3577,Mumbai,Jogeshwari,Garbage,42,411032,Cloudy,2026-03-23 19:12:10,6,High
MMR-6450,Navi Mumbai,Airoli,Water,19,225194,Sunny,2026-03-23 19:14:38,18,Low
MMR-1960,Mumbai,Kurla,Roads,19,440229,Rainy,2026-03-23 19:18:36,31,Medium
MMR-5587,Navi Mumbai,Ghansoli,Water,15,196842,Rainy,2026-03-23 19:19:31,79,Low
MMR-20646,Navi Mumbai,Nerul,Water,14,290781,Rainy,2026-03-23 19:20:47,165,Low
MMR-12003,Mumbai,Kandivali,Drainage,36,641417,Rainy,2026-03-23 19:21:07,58,Low
MMR-10083,Mumbai,Wadala,Drainage,100,267241,Rainy,2026-03-23 19:21:50,69,High
MMR-12135,Mumbai,Borivali,Drainage,21,623189,Cloudy,2026-03-23 19:25:21,21,Low
MMR-14454,Mumbai,Powai,Garbage,17,297457,Sunny,2026-03-23 19:28:27,29,Low
MMR-12168,Mumbai,Mulund,Roads,20,363693,Rainy,2026-03-23 19:29:29,21,Medium
MMR-3059,Navi Mumbai,Juinagar,Roads,80,154270,Sunny,2026-03-23 19:33:37,116,Medium
MMR-5363,Navi Mumbai,Vashi,Water,56,295689,Rainy,2026-03-23 19:35:01,189,Medium
MMR-9036,Mumbai,Churchgate,Roads,81,112485,Sunny,2026-03-23 19:36:23,144,Low
MMR-17781,Navi Mumbai,Kamothe,Roads,16,217469,Rainy,2026-03-23 19:36:40,23,Low
MMR-13223,Navi Mumbai,Airoli,Roads,100,238864,Cloudy,2026-03-23 19:39:04,101,High
MMR-18978,Navi Mumbai,Kopar Khairane,Water,16,230903,Cloudy,2026-03-23 19:44:08,159,Medium
MMR-16519,Navi Mumbai,Taloja,Garbage,40,171705,Cloudy,2026-03-23 19:46:47,61,High
MMR-8189,Mumbai,Vikhroli,Garbage,82,297882,Cloudy,2026-03-23 19:47:05,141,Low
MMR-20279,Mumbai,CST,Garbage,86,132417,Rainy,2026-03-23 19:47:22,187,High
MMR-3489,Mumbai,Dadar,Roads,44,480997,Rainy,2026-03-23 19:49:12,41,High
MMR-2343,Mumbai,Worli,Roads,5,243349,Cloudy,2026-03-23 19:52:38,40,Medium
MMR-4045,Mumbai,CST,Drainage,8,120547,Sunny,2026-03-23 19:52:39,8,High
MMR-8242,Mumbai,Worli,Water,17,226546,Sunny,2026-03-23 19:56:07,113,Medium
MMR-10981,Mumbai,Vikhroli,Roads,32,312979,Rainy,2026-03-23 19:56:16,49,Medium
MMR-13462,Navi Mumbai,Airoli,Water,17,222136,Cloudy,2026-03-23 20:03:27,94,Low
MMR-2930,Mumbai,Parel,Drainage,62,304570,Rainy,2026-03-23 20:04:24,34,Low
MMR-16431,Mumbai,Dharavi,Drainage,81,694170,Sunny,2026-03-23 20:08:41,102,High
MMR-17268,Mumbai,Churchgate,Garbage,18,127054,Rainy,2026-03-23 20:09:03,9,High
MMR-2796,Mumbai,Lower Parel,Water,8,194519,Sunny,2026-03-23 20:12:26,6,High
MMR-19328,Mumbai,Bhayander,Drainage,55,547846,Rainy,2026-03-23 20:13:10,70,High
MMR-5842,Mumbai,Kandivali,Drainage,66,583617,Rainy,2026-03-23 20:14:46,79,Medium
MMR-8267,Mumbai,Juhu,Water,91,207305,Cloudy,2026-03-23 20:14:57,96,Low
MMR-2802,Navi Mumbai,Taloja,Roads,5,183652,Sunny,2026-03-23 20:17:05,5,Low
MMR-4098,Mumbai,Borivali,Garbage,42,610980,Cloudy,2026-03-23 20:18:09,75,High
MMR-14297,Mumbai,Juhu,Water,7,215575,Rainy,2026-03-23 20:18:43,32,Low
MMR-2254,Mumbai,Churchgate,Water,3,113551,Sunny,2026-03-23 20:18:45,2,Low
MMR-3750,Mumbai,Vikhroli,Garbage,64,299020,Sunny,2026-03-23 20:19:47,199,Medium
MMR-16953,Mumbai,Sion,Roads,20,362072,Sunny,2026-03-23 20:22:18,22,Medium
MMR-7492,Mumbai,Mulund,Drainage,34,360142,Sunny,2026-03-23 20:24:56,42,Medium
MMR-19469,Mumbai,Vile Parle,Drainage,17,325831,Cloudy,2026-03-23 20:27:30,27,High
MMR-20512,Navi Mumbai,Sanpada,Garbage,16,180077,Rainy,2026-03-23 20:29:20,22,Low
MMR-8903,Mumbai,Mulund,Roads,23,394106,Sunny,2026-03-23 20:29:42,41,High
MMR-4734,Mumbai,CST,Garbage,94,132628,Sunny,2026-03-23 20:32:40,87,Medium
MMR-11881,Mumbai,Dharavi,Garbage,69,733537,Cloudy,2026-03-23 20:36:27,113,High
MMR-6114,Navi Mumbai,Pushpak Nagar,Garbage,35,123660,Rainy,2026-03-23 20:43:28,41,High
MMR-11812,Mumbai,Vile Parle,Roads,95,328692,Cloudy,2026-03-23 20:46:02,154,Low
MMR-6917,Mumbai,Wadala,Garbage,36,275308,Rainy,2026-03-23 20:46:27,62,Medium
MMR-2602,Navi Mumbai,Pushpak Nagar,Water,3,123585,Rainy,2026-03-23 20:49:23,2,Low
MMR-20983,Navi Mumbai,Panvel,Garbage,24,378457,Cloudy,2026-03-23 20:53:57,93,Medium
MMR-5658,Mumbai,Bandra,Water,28,298454,Sunny,2026-03-23 20:54:11,100,High
MMR-10281,Mumbai,Parel,Garbage,21,291522,Rainy,2026-03-23 20:56:38,11,Medium
MMR-3062,Navi Mumbai,Seawoods,Roads,13,194735,Sunny,2026-03-23 20:59:40,49,Low
MMR-7293,Mumbai,Juhu,Drainage,13,202457,Sunny,2026-03-23 21:01:13,7,Low
MMR-11904,Navi Mumbai,Kharghar,Drainage,11,329490,Rainy,2026-03-23 21:07:23,163,Low
MMR-17357,Navi Mumbai,Vashi,Water,13,322323,Rainy,2026-03-23 21:09:18,87,Low
MMR-14501,Navi Mumbai,New Panvel,Roads,19,249894,Rainy,2026-03-23 21:12:03,39,Low
MMR-2813,Mumbai,Churchgate,Water,6,114191,Rainy,2026-03-23 21:16:47,145,High
MMR-8485,Mumbai,Juhu,Roads,11,212026,Cloudy,2026-03-23 21:17:10,6,Medium
MMR-4209,Mumbai,Wadala,Drainage,51,293882,Rainy,2026-03-23 21:17:15,89,Low
MMR-3832,Mumbai,Andheri,Water,78,807737,Rainy,2026-03-23 21:24:36,54,Medium
MMR-17942,Mumbai,Santacruz,Drainage,40,292264,Cloudy,2026-03-23 21:28:40,69,Low
MMR-19421,Mumbai,Vile Parle,Water,18,335501,Sunny,2026-03-23 21:29:22,12,High
MMR-16876,Navi Mumbai,Pushpak Nagar,Water,70,127192,Cloudy,2026-03-23 21:37:57,57,Medium
MMR-10420,Mumbai,Chembur,Roads,37,372742,Rainy,2026-03-23 21:38:03,48,High
MMR-20876,Navi Mumbai,Turbhe,Garbage,22,178646,Rainy,2026-03-23 21:45:49,25,Medium
MMR-14240,Navi Mumbai,Kopar Khairane,Garbage,21,201968,Rainy,2026-03-23 21:46:37,33,Low
MMR-3162,Mumbai,Mulund,Drainage,29,376434,Sunny,2026-03-23 21:49:56,21,Medium
MMR-16723,Navi Mumbai,Pushpak Nagar,Roads,11,128656,Rainy,2026-03-23 21:50:37,108,Low
MMR-6294,Mumbai,Goregaon,Drainage,86,496140,Rainy,2026-03-23 21:58:33,129,Medium
MMR-4229,Navi Mumbai,Vashi,Drainage,76,298526,Cloudy,2026-03-23 22:00:27,105,High
MMR-10916,Navi Mumbai,New Panvel,Drainage,10,245531,Cloudy,2026-03-23 22:00:51,8,High
MMR-7061,Mumbai,Kurla,Garbage,25,434986,Rainy,2026-03-23 22:07:12,28,Medium
MMR-15291,Mumbai,Ghatkopar,Drainage,60,460609,Sunny,2026-03-23 22:07:37,64,High
MMR-12439,Navi Mumbai,Kalamboli,Roads,9,210631,Rainy,2026-03-23 22:09:15,12,Low
MMR-3827,Mumbai,Matunga,Roads,40,243261,Rainy,2026-03-23 22:10:38,170,Medium
MMR-9351,Mumbai,Andheri,Water,39,820610,Sunny,2026-03-23 22:11:21,62,High
MMR-1594,Mumbai,Kurla,Roads,61,431032,Sunny,2026-03-23 22:12:07,64,Medium
MMR-13687,Mumbai,Matunga,Water,21,261310,Rainy,2026-03-23 22:15:12,20,Low
MMR-15838,Mumbai,Churchgate,Roads,12,122883,Cloudy,2026-03-23 22:19:46,187,Low
MMR-12052,Mumbai,Lower Parel,Drainage,12,207647,Cloudy,2026-03-23 22:21:45,6,Low
MMR-10772,Navi Mumbai,Kopar Khairane,Water,93,221780,Sunny,2026-03-23 22:24:17,156,Low
MMR-10622,Mumbai,Dadar,Water,68,492968,Cloudy,2026-03-23 22:26:55,115,High
MMR-10722,Navi Mumbai,Juinagar,Drainage,16,154560,Sunny,2026-03-23 22:34:45,24,Medium
MMR-9050,Navi Mumbai,Kopar Khairane,Garbage,40,202745,Rainy,2026-03-23 22:35:56,141,High
MMR-1973,Mumbai,Powai,Drainage,36,294161,Sunny,2026-03-23 22:37:56,38,High
MMR-13224,Mumbai,Vikhroli,Drainage,57,316741,Rainy,2026-03-23 22:38:19,63,Low
MMR-15163,Mumbai,Goregaon,Water,54,446569,Sunny,2026-03-23 22:39:29,61,Medium
MMR-2261,Navi Mumbai,Dronagiri,Roads,99,102205,Sunny,2026-03-23 22:40:22,117,Low
MMR-11932,Mumbai,Powai,Water,1,287874,Sunny,2026-03-23 22:40:49,0,Low
MMR-20994,Mumbai,Dharavi,Water,66,733955,Sunny,2026-03-23 22:41:09,142,Medium
MMR-17059,Navi Mumbai,Vashi,Drainage,15,308080,Cloudy,2026-03-23 22:42:35,23,Medium
MMR-18909,Navi Mumbai,New Panvel,Drainage,31,233511,Rainy,2026-03-23 22:43:11,22,High
MMR-12625,Navi Mumbai,Roadpali,Drainage,44,129015,Sunny,2026-03-23 22:43:24,42,High
MMR-3544,Mumbai,Worli,Water,16,218526,Cloudy,2026-03-23 22:44:40,28,Medium
MMR-13668,Navi Mumbai,Juinagar,Roads,13,152919,Rainy,2026-03-23 22:46:44,175,Low
MMR-4430,Navi Mumbai,Airoli,Water,56,232435,Rainy,2026-03-23 22:49:06,69,High
MMR-1903,Mumbai,Vikhroli,Water,54,321877,Sunny,2026-03-23 22:49:33,82,High
MMR-8264,Navi Mumbai,Kalamboli,Water,8,213568,Sunny,2026-03-23 22:49:35,9,Low
MMR-13545,Navi Mumbai,Turbhe,Garbage,7,171470,Cloudy,2026-03-23 22:51:18,2,Medium
MMR-8828,Navi Mumbai,Sanpada,Garbage,11,159756,Sunny,2026-03-23 22:51:27,89,Medium
MMR-16836,Mumbai,Sion,Roads,10,326775,Sunny,2026-03-23 22:53:52,17,High
MMR-5889,Mumbai,Matunga,Drainage,14,277935,Sunny,2026-03-23 22:55:05,10,High
MMR-11139,Mumbai,Santacruz,Water,13,288505,Cloudy,2026-03-23 22:56:05,72,Low
MMR-15501,Mumbai,Churchgate,Roads,15,110608,Rainy,2026-03-23 22:56:42,26,Medium
MMR-1658,Navi Mumbai,Belapur,Water,15,258715,Sunny,2026-03-23 22:57:12,11,High
MMR-19695,Mumbai,Matunga,Roads,73,280150,Rainy,2026-03-23 22:58:51,115,High
MMR-12201,Mumbai,Matunga,Roads,18,246278,Rainy,2026-03-23 23:00:47,30,Low
MMR-4658,Mumbai,Churchgate,Roads,27,119359,Sunny,2026-03-23 23:02:40,34,Medium
MMR-16646,Mumbai,Dadar,Roads,59,461891,Cloudy,2026-03-23 23:04:59,74,Medium
MMR-16553,Navi Mumbai,Nerul,Roads,2,266058,Cloudy,2026-03-23 23:05:40,30,High
MMR-15267,Navi Mumbai,Kharghar,Garbage,12,322481,Rainy,2026-03-23 23:09:29,18,Low
MMR-3319,Mumbai,Churchgate,Drainage,17,126570,Cloudy,2026-03-23 23:10:27,21,Low
MMR-1931,Mumbai,Hiranandani,Garbage,17,165920,Rainy,2026-03-23 23:11:09,24,Medium
MMR-7245,Mumbai,Colaba,Roads,97,174107,Sunny,2026-03-23 23:14:34,126,Medium
MMR-6663,Mumbai,Thane,Drainage,100,671671,Rainy,2026-03-23 23:16:56,1,Low
MMR-12455,Mumbai,Matunga,Roads,19,270709,Cloudy,2026-03-23 23:20:59,96,Low
MMR-16757,Navi Mumbai,Vashi,Roads,1,291327,Cloudy,2026-03-23 23:21:51,1,Low
MMR-3268,Mumbai,Parel,Garbage,80,309825,Cloudy,2026-03-23 23:25:38,20,Medium
MMR-1872,Mumbai,Churchgate,Water,10,123283,Sunny,2026-03-23 23:27:05,6,Medium
MMR-2034,Mumbai,Vikhroli,Garbage,19,290781,Cloudy,2026-03-23 23:31:04,40,High
MMR-5626,Mumbai,Parel,Roads,19,287971,Rainy,2026-03-23 23:33:20,76,High
MMR-14729,Navi Mumbai,Dronagiri,Water,5,117892,Sunny,2026-03-23 23:34:42,3,Medium
MMR-14088,Navi Mumbai,Turbhe,Water,49,191697,Rainy,2026-03-23 23:35:08,49,Low
MMR-3142,Mumbai,Matunga,Drainage,39,278514,Rainy,2026-03-23 23:36:10,90,High
MMR-12989,Navi Mumbai,Ghansoli,Roads,14,184963,Rainy,2026-03-23 23:38:00,105,High
MMR-10355,Navi Mumbai,Belapur,Garbage,97,261367,Rainy,2026-03-23 23:38:17,93,Medium
MMR-13776,Mumbai,Santacruz,Water,28,304047,Rainy,2026-03-23 23:39:12,19,Low
MMR-16433,Mumbai,Juhu,Garbage,30,204784,Sunny,2026-03-23 23:41:25,21,Medium
MMR-18965,Mumbai,Bandra,Garbage,26,320089,Sunny,2026-03-23 23:42:52,14,High
MMR-6079,Navi Mumbai,Vashi,Garbage,38,314413,Rainy,2026-03-23 23:45:09,195,High
MMR-20679,Navi Mumbai,Nerul,Drainage,22,293842,Rainy,2026-03-23 23:48:16,69,Low
MMR-17594,Mumbai,Matunga,Drainage,15,243966,Rainy,2026-03-23 23:53:55,8,Low
MMR-10710,Navi Mumbai,Pushpak Nagar,Water,30,120906,Cloudy,2026-03-23 23:56:23,46,Medium
MMR-16636,Mumbai,Sion,Water,55,331548,Cloudy,2026-03-24 00:05:13,70,High
MMR-8883,Mumbai,Worli,Roads,20,236540,Sunny,2026-03-24 00:11:34,20,Low
MMR-8342,Navi Mumbai,Belapur,Garbage,59,265073,Cloudy,2026-03-24 00:12:43,48,Low
MMR-16780,Mumbai,Fort,Garbage,32,157946,Rainy,2026-03-24 00:15:33,41,Medium
MMR-15447,Navi Mumbai,Roadpali,Garbage,4,132881,Cloudy,2026-03-24 00:24:35,114,Low
MMR-10195,Mumbai,Malad,Water,23,556534,Cloudy,2026-03-24 00:26:12,103,Low
MMR-4856,Navi Mumbai,New Panvel,Garbage,17,243333,Rainy,2026-03-24 00:27:26,17,Medium
MMR-6569,Navi Mumbai,New Panvel,Roads,9,249516,Rainy,2026-03-24 00:31:21,122,High
MMR-13896,Navi Mumbai,Belapur,Roads,10,248027,Rainy,2026-03-24 00:31:35,59,High
MMR-3731,Navi Mumbai,Sanpada,Drainage,89,172171,Rainy,2026-03-24 00:31:44,143,Medium
MMR-5281,Mumbai,Mulund,Roads,51,375499,Cloudy,2026-03-24 00:39:55,58,Low
MMR-10584,Navi Mumbai,Ghansoli,Drainage,11,181453,Cloudy,2026-03-24 00:44:46,175,Medium
MMR-20368,Navi Mumbai,Belapur,Garbage,8,240390,Cloudy,2026-03-24 00:48:22,74,Low
MMR-6018,Navi Mumbai,Sanpada,Garbage,79,170984,Rainy,2026-03-24 00:50:14,61,High
MMR-20257,Mumbai,Bhayander,Garbage,55,492662,Rainy,2026-03-24 00:51:33,91,Low
MMR-2923,Navi Mumbai,Taloja,Garbage,28,164978,Sunny,2026-03-24 00:52:41,28,Low
MMR-6616,Navi Mumbai,Sanpada,Garbage,8,165814,Sunny,2026-03-24 00:57:19,4,High
MMR-2890,Mumbai,Dharavi,Roads,68,682591,Cloudy,2026-03-24 00:59:14,56,High
MMR-16963,Navi Mumbai,Ulwe,Drainage,30,142645,Cloudy,2026-03-24 01:02:56,32,Medium
MMR-16463,Mumbai,Santacruz,Drainage,42,285460,Sunny,2026-03-24 01:08:01,137,Medium
MMR-20874,Mumbai,Ghatkopar,Roads,99,483102,Rainy,2026-03-24 01:09:55,149,Low
MMR-12992,Mumbai,Churchgate,Garbage,63,127120,Cloudy,2026-03-24 01:11:44,56,High
MMR-19946,Mumbai,Sion,Garbage,41,336588,Rainy,2026-03-24 01:11:53,59,Low
MMR-2841,Mumbai,Vile Parle,Drainage,50,305207,Rainy,2026-03-24 01:13:32,25,Medium
MMR-18258,Navi Mumbai,Panvel,Water,17,422069,Rainy,2026-03-24 01:14:19,28,High
MMR-5733,Navi Mumbai,Roadpali,Roads,6,127715,Sunny,2026-03-24 01:16:33,7,Low
MMR-5671,Navi Mumbai,Pushpak Nagar,Drainage,31,119399,Cloudy,2026-03-24 01:18:29,55,High
MMR-12428,Navi Mumbai,Seawoods,Roads,14,196994,Sunny,2026-03-24 01:18:48,56,Low
MMR-12421,Mumbai,Mulund,Roads,42,396834,Rainy,2026-03-24 01:19:51,101,Low
MMR-13374,Navi Mumbai,Sanpada,Garbage,10,162552,Rainy,2026-03-24 01:22:12,5,Low
MMR-18629,Navi Mumbai,Panvel,Garbage,61,434132,Sunny,2026-03-24 01:23:44,76,High
MMR-13199,Navi Mumbai,Kopar Khairane,Roads,51,223261,Rainy,2026-03-24 01:27:27,46,Medium
MMR-14063,Mumbai,Worli,Roads,1,234928,Rainy,2026-03-24 01:29:08,1,Low
MMR-8509,Navi Mumbai,Roadpali,Roads,13,132571,Rainy,2026-03-24 01:31:04,9,Low
MMR-19871,Mumbai,Kandivali,Roads,81,656994,Cloudy,2026-03-24 01:33:55,182,High
MMR-20852,Mumbai,Goregaon,Roads,8,448805,Cloudy,2026-03-24 01:38:36,88,High
MMR-19572,Mumbai,Kurla,Water,46,439692,Sunny,2026-03-24 01:42:26,25,Low
MMR-16600,Mumbai,Fort,Water,14,153769,Cloudy,2026-03-24 01:42:52,15,Medium
MMR-4792,Mumbai,Santacruz,Drainage,45,291530,Rainy,2026-03-24 01:45:11,63,High
MMR-18914,Mumbai,Bhayander,Roads,9,508629,Rainy,2026-03-24 01:46:20,85,Low
MMR-16739,Mumbai,Jogeshwari,Drainage,66,421932,Rainy,2026-03-24 01:46:44,94,High
MMR-15614,Mumbai,Juhu,Garbage,11,188849,Rainy,2026-03-24 01:48:18,45,High
MMR-15973,Navi Mumbai,Panvel,Water,32,435229,Sunny,2026-03-24 01:48:19,168,Medium
MMR-3394,Mumbai,Lower Parel,Garbage,18,221744,Cloudy,2026-03-24 01:48:50,11,High
MMR-18455,Mumbai,Goregaon,Garbage,40,464918,Cloudy,2026-03-24 01:57:08,57,Medium
MMR-13187,Navi Mumbai,Kalamboli,Garbage,6,203478,Cloudy,2026-03-24 01:59:43,10,Medium
MMR-6102,Navi Mumbai,Panvel,Roads,47,413021,Sunny,2026-03-24 02:00:28,7,High
MMR-11243,Mumbai,Juhu,Water,15,193348,Cloudy,2026-03-24 02:02:42,98,High
MMR-20508,Navi Mumbai,Kalamboli,Drainage,19,209250,Rainy,2026-03-24 02:06:11,181,Medium
MMR-16918,Mumbai,Goregaon,Water,23,511841,Cloudy,2026-03-24 02:09:29,162,Low
MMR-5486,Mumbai,Goregaon,Drainage,32,481457,Cloudy,2026-03-24 02:14:05,180,Medium
MMR-16135,Navi Mumbai,Panvel,Drainage,3,392637,Sunny,2026-03-24 02:15:00,44,Medium
MMR-1259,Mumbai,Lower Parel,Garbage,1,222373,Rainy,2026-03-24 02:18:40,1,Low
MMR-9013,Mumbai,Chembur,Garbage,44,365600,Sunny,2026-03-24 02:24:59,74,Medium
MMR-11512,Navi Mumbai,Sanpada,Drainage,98,156738,Rainy,2026-03-24 02:27:54,136,Low
MMR-10822,Navi Mumbai,Kharghar,Water,21,314392,Sunny,2026-03-24 02:31:30,16,Low
MMR-13728,Navi Mumbai,Kalamboli,Garbage,7,188360,Cloudy,2026-03-24 02:33:41,5,Low
MMR-15199,Mumbai,Kandivali,Garbage,100,611644,Rainy,2026-03-24 02:34:30,157,High
MMR-3753,Mumbai,Vile Parle,Garbage,56,322562,Rainy,2026-03-24 02:34:47,192,Medium
MMR-18255,Mumbai,Vile Parle,Water,21,351872,Cloudy,2026-03-24 02:35:57,34,Low
MMR-18891,Mumbai,Wadala,Water,21,266143,Rainy,2026-03-24 02:39:59,15,High
MMR-9321,Mumbai,Sion,Garbage,34,340099,Rainy,2026-03-24 02:45:12,49,Low
MMR-3215,Navi Mumbai,Vashi,Garbage,20,332519,Rainy,2026-03-24 02:45:57,32,Medium
MMR-10950,Navi Mumbai,Vashi,Water,12,326256,Rainy,2026-03-24 02:48:22,11,Low
