Complaint_ID,Area,Complaint_Type,Complaint_Count,Population,Weather,Timestamp,Previous_Complaints,Severity
MUM-10807,Colaba,Water,15,176523,Cloudy,2026-03-23 08:22:57,21,Medium
MUM-3913,Ghatkopar,Water,2,463823,Sunny,2026-03-23 08:24:19,1,Medium
MUM-7627,Borivali,Water,45,586449,Sunny,2026-03-23 08:29:31,73,Medium
MUM-10248,Bandra,Drainage,37,320526,Cloudy,2026-03-23 08:32:00,142,Medium
MUM-2252,Fort,Drainage,16,151254,Sunny,2026-03-23 08:37:17,21,Low
MUM-8147,Hiranandani,Drainage,16,164311,Sunny,2026-03-23 08:38:30,12,Low
MUM-3977,Mulund,Roads,18,378566,Rainy,2026-03-23 08:45:01,12,Medium
MUM-3260,Chembur,Garbage,14,384736,Cloudy,2026-03-23 08:46:04,15,Low
MUM-2980,Parel,Garbage,32,290498,Sunny,2026-03-23 08:50:06,41,Low
MUM-8820,Malad,Roads,59,551674,Rainy,2026-03-23 08:51:25,41,Medium
MUM-2520,Ghatkopar,Drainage,35,465331,Sunny,2026-03-23 08:54:24,25,High
MUM-8215,Dadar,Water,24,493832,Cloudy,2026-03-23 08:54:31,40,Medium
MUM-6447,Santacruz,Garbage,43,294010,Rainy,2026-03-23 08:55:20,49,High
MUM-1542,Chembur,Garbage,1,379915,Rainy,2026-03-23 09:01:48,0,Low
MUM-9690,Sion,Drainage,47,339288,Cloudy,2026-03-23 09:13:20,58,Medium
MUM-8404,Vikhroli,Roads,20,315711,Cloudy,2026-03-23 09:17:45,23,Medium
MUM-10617,Powai,Roads,7,312563,Cloudy,2026-03-23 09:20:27,6,Low
MUM-2440,Bandra,Garbage,62,324812,Rainy,2026-03-23 09:23:36,66,High
MUM-5320,Thane,Roads,12,726247,Cloudy,2026-03-23 09:24:00,20,Medium
MUM-10715,Parel,Drainage,63,293350,Rainy,2026-03-23 09:31:31,97,Low
MUM-4495,Fort,Garbage,12,154447,Cloudy,2026-03-23 09:34:28,13,Low
MUM-6199,Bandra,Drainage,35,311820,Cloudy,2026-03-23 09:38:44,66,Medium
MUM-10220,CST,Water,55,130094,Cloudy,2026-03-23 09:49:50,76,Medium
MUM-6676,Mulund,Water,46,375765,Rainy,2026-03-23 09:52:43,76,Medium
MUM-1758,Dharavi,Garbage,68,688660,Cloudy,2026-03-23 09:58:58,138,Medium
MUM-5349,Kurla,Garbage,49,427731,Cloudy,2026-03-23 10:02:41,29,Medium
MUM-3799,Colaba,Water,14,183697,Rainy,2026-03-23 10:08:37,19,Low
MUM-2017,Bandra,Water,25,322847,Sunny,2026-03-23 10:09:11,20,Low
MUM-7419,Lower Parel,Garbage,72,214113,Sunny,2026-03-23 10:12:38,19,Low
MUM-2996,Bhayander,Water,38,506741,Rainy,2026-03-23 10:13:36,45,Medium
MUM-1425,Lower Parel,Water,20,209176,Rainy,2026-03-23 10:15:20,21,Low
MUM-1861,Versova,Roads,12,178770,Cloudy,2026-03-23 10:20:08,9,Low
MUM-7580,Bhayander,Roads,26,527792,Rainy,2026-03-23 10:29:26,40,Low
MUM-8563,Malad,Garbage,41,538917,Sunny,2026-03-23 10:31:02,57,High
MUM-6255,Versova,Garbage,11,177637,Sunny,2026-03-23 10:32:43,12,Medium
MUM-6654,CST,Drainage,9,129115,Sunny,2026-03-23 10:39:30,158,Low
MUM-4844,Powai,Roads,20,307194,Rainy,2026-03-23 10:40:15,29,High
MUM-8063,Jogeshwari,Drainage,67,416347,Rainy,2026-03-23 10:41:47,103,High
MUM-10917,Hiranandani,Drainage,15,160349,Rainy,2026-03-23 10:41:54,54,Medium
MUM-7930,Worli,Garbage,27,231630,Sunny,2026-03-23 10:47:45,16,Low
MUM-5269,Santacruz,Garbage,17,303572,Sunny,2026-03-23 10:50:03,11,Low
MUM-6593,Hiranandani,Water,14,160205,Rainy,2026-03-23 10:59:25,158,Low
MUM-2861,Vikhroli,Garbage,29,311843,Rainy,2026-03-23 10:59:32,24,Low
MUM-10672,Wadala,Drainage,15,288101,Sunny,2026-03-23 11:04:05,7,Low
MUM-2074,Versova,Water,5,171290,Cloudy,2026-03-23 11:09:28,5,High
MUM-8698,Churchgate,Garbage,15,120602,Sunny,2026-03-23 11:16:17,10,Medium
MUM-6759,Churchgate,Water,1,117433,Sunny,2026-03-23 11:18:24,1,High
MUM-3675,Worli,Drainage,37,223520,Rainy,2026-03-23 11:25:55,35,High
MUM-4158,Kandivali,Garbage,83,610354,Rainy,2026-03-23 11:27:05,64,High
MUM-3196,Matunga,Drainage,40,261773,Rainy,2026-03-23 11:27:38,36,Medium
MUM-1361,Juhu,Roads,22,199772,Rainy,2026-03-23 11:33:59,13,Low
MUM-6936,Kurla,Drainage,34,424721,Cloudy,2026-03-23 11:36:12,49,Medium
MUM-2209,Andheri,Drainage,100,827548,Rainy,2026-03-23 11:39:09,76,High
MUM-2362,Goregaon,Water,16,469847,Sunny,2026-03-23 11:41:56,13,Low
MUM-8704,Hiranandani,Drainage,27,155655,Rainy,2026-03-23 11:42:59,37,Medium
MUM-8564,Vikhroli,Drainage,17,318767,Sunny,2026-03-23 11:44:39,18,High
MUM-10847,Kurla,Roads,24,422054,Sunny,2026-03-23 12:00:01,23,Medium
MUM-4884,Vikhroli,Drainage,2,313751,Rainy,2026-03-23 12:02:07,2,Low
MUM-4908,Malad,Roads,44,534713,Rainy,2026-03-23 12:12:58,52,Medium
MUM-7832,Versova,Garbage,26,171947,Rainy,2026-03-23 12:20:05,41,Low
MUM-6678,Jogeshwari,Garbage,32,405337,Sunny,2026-03-23 12:26:07,52,Medium
MUM-9231,Lower Parel,Water,18,203896,Rainy,2026-03-23 12:35:47,15,Low
MUM-1016,Hiranandani,Garbage,10,162047,Cloudy,2026-03-23 12:38:23,11,Low
MUM-7102,Sion,Drainage,29,346552,Cloudy,2026-03-23 12:42:06,50,Medium
MUM-2332,Jogeshwari,Garbage,43,419830,Rainy,2026-03-23 12:44:45,66,Medium
MUM-10293,Kurla,Garbage,75,434542,Rainy,2026-03-23 12:45:19,42,Medium
MUM-1944,Andheri,Garbage,90,866103,Sunny,2026-03-23 12:46:12,83,Medium
MUM-1062,Hiranandani,Garbage,9,162283,Sunny,2026-03-23 13:08:18,15,Medium
MUM-5490,Borivali,Garbage,22,593147,Rainy,2026-03-23 13:16:12,19,Low
MUM-2870,Powai,Drainage,54,301250,Rainy,2026-03-23 13:16:42,35,Medium
MUM-6709,Thane,Garbage,94,707147,Rainy,2026-03-23 13:18:30,101,High
MUM-6886,Sion,Drainage,21,337546,Cloudy,2026-03-23 13:27:45,27,Low
MUM-9971,Juhu,Water,18,204232,Sunny,2026-03-23 13:27:50,30,Medium
MUM-5382,Powai,Water,77,318887,Sunny,2026-03-23 13:28:07,139,High
MUM-4784,Dharavi,Garbage,96,705530,Rainy,2026-03-23 13:31:24,138,High
MUM-2780,Versova,Drainage,16,169760,Sunny,2026-03-23 13:31:41,23,Low
MUM-5086,Kurla,Water,39,431398,Rainy,2026-03-23 13:32:38,50,Medium
MUM-6977,Parel,Drainage,30,288508,Sunny,2026-03-23 13:32:58,29,Low
MUM-2577,Dharavi,Roads,42,684570,Sunny,2026-03-23 13:34:53,29,High
MUM-10111,Dharavi,Drainage,100,679170,Rainy,2026-03-23 13:42:25,82,High
MUM-1566,Vile Parle,Roads,32,320341,Rainy,2026-03-23 13:44:40,50,High
MUM-7800,Borivali,Roads,57,592902,Sunny,2026-03-23 13:44:42,47,Medium
MUM-6637,Bhayander,Garbage,63,521398,Sunny,2026-03-23 13:47:36,59,High
MUM-4142,Malad,Roads,75,562704,Cloudy,2026-03-23 13:52:57,98,Low
MUM-9042,Wadala,Water,19,286419,Sunny,2026-03-23 13:53:17,16,Medium
MUM-8691,Bandra,Water,12,315264,Cloudy,2026-03-23 14:00:03,17,Low
MUM-8501,Vile Parle,Roads,13,323809,Sunny,2026-03-23 14:06:38,21,Medium
MUM-3227,Jogeshwari,Drainage,19,406646,Sunny,2026-03-23 14:11:06,19,Low
MUM-3926,Jogeshwari,Roads,94,413833,Rainy,2026-03-23 14:12:41,109,Low
MUM-3469,Malad,Garbage,43,556661,Cloudy,2026-03-23 14:24:25,30,Medium
MUM-1277,Worli,Garbage,15,224111,Rainy,2026-03-23 14:28:56,14,Low
MUM-4827,Santacruz,Garbage,29,296912,Sunny,2026-03-23 14:31:15,19,High
MUM-5483,Parel,Garbage,58,286621,Rainy,2026-03-23 14:31:57,52,Medium
MUM-4724,Bandra,Water,43,322325,Rainy,2026-03-23 14:46:19,26,Low
MUM-6834,Lower Parel,Drainage,88,210331,Cloudy,2026-03-23 14:46:35,111,High
MUM-1242,Versova,Drainage,12,177167,Sunny,2026-03-23 14:49:37,7,Medium
MUM-5750,Colaba,Water,91,179973,Rainy,2026-03-23 14:55:04,137,High
MUM-6752,Ghatkopar,Water,73,450816,Cloudy,2026-03-23 14:55:31,128,High
MUM-10612,Juhu,Water,24,201400,Rainy,2026-03-23 14:57:12,42,Low
MUM-6146,Parel,Garbage,31,292850,Sunny,2026-03-23 15:00:54,131,High
MUM-2826,Worli,Roads,5,227420,Rainy,2026-03-23 15:01:33,5,Low
MUM-8821,Bandra,Water,24,326664,Rainy,2026-03-23 15:03:18,19,Low
MUM-10184,Fort,Garbage,1,149299,Rainy,2026-03-23 15:13:37,0,Medium
MUM-10408,Vile Parle,Drainage,79,330404,Rainy,2026-03-23 15:14:54,53,High
MUM-9576,Lower Parel,Roads,27,215807,Cloudy,2026-03-23 15:18:58,22,High
MUM-3862,Parel,Garbage,26,290901,Rainy,2026-03-23 15:21:24,20,Low
MUM-5302,Dharavi,Water,25,683130,Sunny,2026-03-23 15:23:02,18,Medium
MUM-2164,Malad,Drainage,43,550891,Sunny,2026-03-23 15:30:53,68,Medium
MUM-6043,Fort,Drainage,36,150717,Rainy,2026-03-23 15:31:39,48,Medium
MUM-1931,Vile Parle,Water,25,338109,Rainy,2026-03-23 15:37:33,28,Low
MUM-3621,Colaba,Roads,15,176810,Sunny,2026-03-23 15:40:14,20,Low
MUM-10190,Wadala,Water,8,281122,Cloudy,2026-03-23 15:41:05,13,Low
MUM-6625,Vikhroli,Roads,8,306584,Sunny,2026-03-23 15:42:05,11,Low
MUM-5333,Mulund,Water,20,365145,Cloudy,2026-03-23 15:42:30,23,Low
MUM-6392,Thane,Drainage,53,723097,Sunny,2026-03-23 15:46:49,74,High
MUM-3152,Colaba,Roads,12,175893,Rainy,2026-03-23 15:51:10,12,Medium
MUM-1597,Kurla,Drainage,46,436822,Rainy,2026-03-23 15:53:14,78,Medium
MUM-7323,CST,Garbage,13,126275,Sunny,2026-03-23 15:56:18,18,Low
MUM-4629,Mulund,Water,26,359616,Sunny,2026-03-23 15:57:57,43,Medium
MUM-2491,Hiranandani,Garbage,23,160739,Rainy,2026-03-23 15:58:47,19,Medium
MUM-7690,Santacruz,Roads,8,298373,Rainy,2026-03-23 15:59:47,6,Low
MUM-9281,Ghatkopar,Water,22,463633,Rainy,2026-03-23 16:00:27,17,Low
MUM-7216,Wadala,Garbage,51,285425,Rainy,2026-03-23 16:06:04,65,High
MUM-3194,Lower Parel,Roads,16,204330,Rainy,2026-03-23 16:06:42,13,Low
MUM-8505,Lower Parel,Garbage,27,212381,Sunny,2026-03-23 16:15:16,43,Medium
MUM-3344,CST,Water,11,132596,Rainy,2026-03-23 16:16:01,8,Low
MUM-3972,Colaba,Drainage,19,181972,Rainy,2026-03-23 16:16:25,138,Low
MUM-5511,Mulund,Drainage,33,379046,Sunny,2026-03-23 16:25:47,50,Medium
MUM-2096,Bhayander,Drainage,36,524046,Sunny,2026-03-23 16:30:37,34,High
MUM-7116,Goregaon,Roads,34,493703,Rainy,2026-03-23 16:33:13,41,High
MUM-6138,Ghatkopar,Roads,53,465034,Rainy,2026-03-23 16:36:16,28,Medium
MUM-4211,Vile Parle,Garbage,94,338200,Rainy,2026-03-23 16:38:40,117,High
MUM-4713,Worli,Water,19,229126,Sunny,2026-03-23 16:42:21,16,Low
MUM-4512,Andheri,Water,93,867880,Rainy,2026-03-23 16:42:39,13,High
MUM-9210,Powai,Roads,26,305621,Rainy,2026-03-23 16:43:34,42,Low
MUM-7950,Jogeshwari,Water,26,420058,Rainy,2026-03-23 16:44:37,44,Medium
MUM-8297,Lower Parel,Roads,17,212059,Sunny,2026-03-23 16:48:59,29,High
MUM-4278,Lower Parel,Water,62,211746,Rainy,2026-03-23 16:51:59,110,Medium
MUM-3760,Versova,Water,14,175485,Cloudy,2026-03-23 16:53:19,18,Medium
MUM-8259,Jogeshwari,Roads,30,421261,Cloudy,2026-03-23 16:58:50,48,Medium
MUM-4756,Hiranandani,Water,71,164589,Sunny,2026-03-23 17:01:50,43,High
MUM-9087,Vile Parle,Roads,31,337639,Sunny,2026-03-23 17:18:38,35,High
MUM-9229,Powai,Water,24,300986,Sunny,2026-03-23 17:23:57,17,Low
MUM-8647,Fort,Water,12,147377,Rainy,2026-03-23 17:25:26,6,High
MUM-5857,Wadala,Water,14,279960,Rainy,2026-03-23 17:30:04,21,Medium
MUM-10440,Dadar,Roads,47,514611,Sunny,2026-03-23 17:31:19,76,Low
MUM-4550,Fort,Water,57,154030,Cloudy,2026-03-23 17:34:33,31,Medium
MUM-5057,Ghatkopar,Garbage,41,470019,Rainy,2026-03-23 17:35:29,27,Medium
MUM-7363,Mulund,Drainage,31,378324,Rainy,2026-03-23 17:39:24,49,High
MUM-1663,Kurla,Water,38,427049,Rainy,2026-03-23 17:41:31,23,Low
MUM-10470,Juhu,Garbage,16,200959,Cloudy,2026-03-23 17:42:27,24,Low
MUM-1724,Wadala,Drainage,37,278451,Rainy,2026-03-23 17:42:51,20,High
MUM-6786,Powai,Drainage,17,318337,Sunny,2026-03-23 17:47:28,161,Low
MUM-4596,Wadala,Roads,28,284214,Sunny,2026-03-23 17:51:05,46,Medium
MUM-10561,Lower Parel,Roads,27,215508,Cloudy,2026-03-23 17:55:26,46,High
MUM-3454,Bhayander,Roads,65,534992,Rainy,2026-03-23 17:58:05,33,High
MUM-1079,Wadala,Drainage,68,282898,Rainy,2026-03-23 18:07:36,59,Medium
MUM-3781,Powai,Garbage,33,317927,Sunny,2026-03-23 18:08:14,17,Medium
MUM-7370,Borivali,Garbage,45,591266,Rainy,2026-03-23 18:15:35,34,High
MUM-1366,Juhu,Water,20,199209,Sunny,2026-03-23 18:17:45,18,Medium
MUM-6501,Goregaon,Water,55,481584,Cloudy,2026-03-23 18:18:34,53,Medium
MUM-8412,Kandivali,Roads,48,620822,Rainy,2026-03-23 18:24:50,44,Medium
MUM-4171,Jogeshwari,Water,27,415468,Rainy,2026-03-23 18:28:25,33,Medium
MUM-9112,Lower Parel,Drainage,34,208570,Sunny,2026-03-23 18:30:24,53,High
MUM-5003,Vile Parle,Water,18,320324,Sunny,2026-03-23 18:32:04,28,Low
MUM-1705,Mulund,Garbage,19,378781,Sunny,2026-03-23 18:33:25,19,Medium
MUM-8689,Vile Parle,Drainage,86,330047,Rainy,2026-03-23 18:33:51,81,Low
MUM-3441,Juhu,Roads,23,196039,Rainy,2026-03-23 18:35:50,28,Low
MUM-3044,Fort,Water,17,150674,Sunny,2026-03-23 18:38:17,19,High
MUM-10211,Thane,Roads,23,695208,Rainy,2026-03-23 18:39:25,22,High
MUM-7814,Vikhroli,Roads,28,302064,Rainy,2026-03-23 18:39:49,30,Low
MUM-1882,Dharavi,Drainage,100,680983,Rainy,2026-03-23 18:49:06,103,High
MUM-4707,Parel,Drainage,1,282408,Rainy,2026-03-23 18:50:14,1,Low
MUM-3712,Colaba,Garbage,11,175545,Rainy,2026-03-23 18:54:12,5,Medium
MUM-9773,Kandivali,Drainage,100,624783,Rainy,2026-03-23 18:56:01,102,High
MUM-6376,Juhu,Water,16,199947,Sunny,2026-03-23 18:56:22,9,Medium
MUM-10902,Churchgate,Roads,15,120467,Rainy,2026-03-23 18:57:44,9,Medium
MUM-10422,Goregaon,Water,26,477658,Rainy,2026-03-23 18:57:46,19,Medium
MUM-9290,Sion,Drainage,35,336595,Rainy,2026-03-23 19:00:02,49,High
MUM-9538,Vile Parle,Drainage,35,320277,Cloudy,2026-03-23 19:10:20,57,Medium
MUM-4076,Dadar,Roads,42,490609,Sunny,2026-03-23 19:10:33,59,High
MUM-2530,Hiranandani,Water,14,161568,Rainy,2026-03-23 19:12:57,12,High
MUM-4760,CST,Drainage,23,131858,Rainy,2026-03-23 19:14:00,16,Low
MUM-3536,Versova,Drainage,30,172135,Rainy,2026-03-23 19:18:51,50,High
MUM-5812,Santacruz,Water,18,291987,Sunny,2026-03-23 19:24:38,16,Low
MUM-1437,Mulund,Roads,9,372395,Rainy,2026-03-23 19:35:18,15,Medium
MUM-6972,Kandivali,Drainage,100,603649,Rainy,2026-03-23 19:36:07,108,Low
MUM-9226,Andheri,Roads,46,842208,Rainy,2026-03-23 19:47:49,64,High
MUM-8251,Borivali,Roads,64,589347,Sunny,2026-03-23 19:55:08,109,Medium
MUM-4223,Andheri,Water,68,856665,Rainy,2026-03-23 19:59:48,107,High
MUM-8190,CST,Garbage,7,126168,Rainy,2026-03-23 20:03:03,10,Low
MUM-10806,Bandra,Water,30,311968,Rainy,2026-03-23 20:09:29,23,Medium
MUM-6739,Bandra,Water,30,314387,Sunny,2026-03-23 20:15:32,37,Medium
MUM-9955,Fort,Water,16,153068,Rainy,2026-03-23 20:19:01,19,Low
MUM-2024,Ghatkopar,Garbage,19,457547,Sunny,2026-03-23 20:20:58,17,High
MUM-3546,Thane,Roads,87,695696,Rainy,2026-03-23 20:21:01,69,High
MUM-5895,Borivali,Drainage,13,584181,Cloudy,2026-03-23 20:24:37,19,Low
MUM-9780,CST,Roads,12,129135,Cloudy,2026-03-23 20:40:29,20,Medium
MUM-5457,Juhu,Garbage,6,199918,Cloudy,2026-03-23 20:44:57,3,Medium
MUM-6061,Colaba,Garbage,12,181455,Rainy,2026-03-23 20:45:49,15,Low
MUM-10269,Dharavi,Garbage,42,688978,Rainy,2026-03-23 20:47:27,62,High
MUM-1842,Malad,Drainage,81,546791,Rainy,2026-03-23 20:58:10,84,High
MUM-1846,Matunga,Roads,36,261096,Sunny,2026-03-23 21:09:21,40,Medium
MUM-10495,Matunga,Drainage,22,252711,Sunny,2026-03-23 21:11:05,37,Medium
MUM-3669,Mulund,Drainage,30,371505,Rainy,2026-03-23 21:11:17,17,Medium
MUM-5197,Fort,Drainage,12,153900,Sunny,2026-03-23 21:13:57,15,Medium
MUM-3122,Bandra,Drainage,45,321032,Rainy,2026-03-23 21:20:11,43,High
MUM-8515,Kurla,Roads,23,433497,Cloudy,2026-03-23 21:26:09,35,High
MUM-8223,Lower Parel,Drainage,33,214354,Rainy,2026-03-23 21:28:08,53,Medium
MUM-4518,Kandivali,Water,80,614361,Cloudy,2026-03-23 21:33:34,141,High
MUM-8979,Kurla,Roads,49,430045,Sunny,2026-03-23 21:38:42,52,Medium
MUM-1412,Colaba,Water,24,184009,Rainy,2026-03-23 21:52:58,32,High
MUM-6588,Bandra,Drainage,48,313956,Sunny,2026-03-23 21:53:09,62,High
MUM-3073,Lower Parel,Water,14,214400,Sunny,2026-03-23 22:01:58,19,Medium
MUM-6612,Dharavi,Roads,65,698154,Sunny,2026-03-23 22:06:48,36,High
MUM-9967,Thane,Water,51,695447,Cloudy,2026-03-23 22:10:56,46,Medium
MUM-6866,Dharavi,Drainage,55,694155,Sunny,2026-03-23 22:12:48,82,High
MUM-10654,Churchgate,Garbage,7,118075,Sunny,2026-03-23 22:12:48,3,Low
MUM-3881,Jogeshwari,Roads,45,405716,Cloudy,2026-03-23 22:15:48,63,Medium
MUM-3864,Churchgate,Drainage,8,120309,Cloudy,2026-03-23 22:31:48,13,Low
MUM-5420,Lower Parel,Roads,20,206229,Sunny,2026-03-23 22:32:47,158,Low
MUM-10909,Churchgate,Drainage,4,122742,Sunny,2026-03-23 22:33:47,4,Low
MUM-8278,Hiranandani,Drainage,20,159007,Rainy,2026-03-23 22:33:55,30,Low
MUM-7551,Thane,Roads,51,729754,Cloudy,2026-03-23 22:37:58,67,High
MUM-3801,Parel,Garbage,20,288531,Rainy,2026-03-23 22:46:59,20,Low
MUM-3643,Matunga,Drainage,40,263906,Rainy,2026-03-23 22:57:31,45,Medium
MUM-2753,Bandra,Drainage,66,320230,Rainy,2026-03-23 22:58:59,67,Medium
MUM-4720,Malad,Garbage,48,563099,Rainy,2026-03-23 22:59:25,68,High
MUM-1685,Dadar,Roads,29,486202,Rainy,2026-03-23 23:04:00,32,High
MUM-3268,Bandra,Garbage,7,311561,Cloudy,2026-03-23 23:10:12,12,Low
MUM-9802,Vikhroli,Garbage,38,316330,Rainy,2026-03-23 23:10:37,34,High
MUM-8131,Lower Parel,Roads,12,213495,Sunny,2026-03-23 23:10:54,7,High
MUM-5209,Dharavi,Water,49,706559,Rainy,2026-03-23 23:12:50,49,Medium
MUM-5597,Goregaon,Roads,51,473546,Cloudy,2026-03-23 23:20:06,60,High
MUM-3865,Juhu,Water,1,198815,Rainy,2026-03-23 23:23:52,131,Low
MUM-6461,Matunga,Drainage,46,253040,Rainy,2026-03-23 23:27:12,68,High
MUM-4340,Worli,Water,15,229727,Sunny,2026-03-23 23:31:46,18,Medium
MUM-1794,Juhu,Roads,18,200496,Sunny,2026-03-23 23:34:19,20,Low
MUM-3998,Fort,Drainage,10,149174,Cloudy,2026-03-23 23:37:58,6,Medium
MUM-7825,Andheri,Roads,44,850032,Sunny,2026-03-23 23:44:22,46,Medium
MUM-7032,Jogeshwari,Roads,32,416335,Cloudy,2026-03-23 23:46:43,47,Medium
MUM-5781,Wadala,Garbage,26,278939,Rainy,2026-03-23 23:49:56,19,Low
MUM-7865,Jogeshwari,Roads,44,401970,Rainy,2026-03-23 23:52:42,122,Medium
MUM-7043,Santacruz,Roads,29,303317,Sunny,2026-03-23 23:56:08,50,Low
MUM-6875,Matunga,Roads,19,258812,Rainy,2026-03-23 23:57:40,16,High
MUM-3692,Colaba,Water,21,177888,Cloudy,2026-03-24 00:00:07,12,Medium
MUM-2406,Dadar,Water,26,506238,Rainy,2026-03-24 00:01:57,24,High
MUM-3413,Kandivali,Drainage,10,630846,Cloudy,2026-03-24 00:06:13,8,Low
MUM-10729,Dadar,Drainage,87,491512,Sunny,2026-03-24 00:09:38,100,High
MUM-9843,Dharavi,Water,69,694260,Cloudy,2026-03-24 00:09:47,79,Medium
MUM-3110,Dharavi,Water,80,703520,Rainy,2026-03-24 00:10:29,134,High
MUM-7194,Bhayander,Garbage,79,505729,Cloudy,2026-03-24 00:11:35,108,High
MUM-5852,Parel,Roads,29,281908,Sunny,2026-03-24 00:31:26,38,Medium
MUM-3650,Lower Parel,Drainage,28,210302,Rainy,2026-03-24 00:33:42,24,Low
MUM-6836,Vikhroli,Roads,36,318726,Cloudy,2026-03-24 00:37:54,35,Medium
MUM-9587,Lower Parel,Roads,17,207868,Sunny,2026-03-24 00:39:19,29,Low
MUM-5712,Bhayander,Garbage,65,532809,Rainy,2026-03-24 00:40:11,67,High
MUM-1669,Versova,Roads,12,175057,Rainy,2026-03-24 00:43:42,15,High
MUM-9681,Lower Parel,Drainage,75,216278,Rainy,2026-03-24 00:47:00,68,High
MUM-2344,Dharavi,Garbage,59,701429,Rainy,2026-03-24 00:55:32,99,Medium
MUM-2403,Dharavi,Drainage,100,687836,Rainy,2026-03-24 00:58:47,109,Medium
MUM-4855,Santacruz,Garbage,35,288755,Cloudy,2026-03-24 01:03:21,45,Medium
MUM-9003,Powai,Water,26,301844,Cloudy,2026-03-24 01:11:25,21,Medium
MUM-9905,Santacruz,Roads,19,292626,Rainy,2026-03-24 01:11:39,58,Low
MUM-5560,Hiranandani,Water,13,160703,Rainy,2026-03-24 01:12:50,10,Medium
MUM-8204,Santacruz,Roads,10,288632,Cloudy,2026-03-24 01:18:06,7,High
MUM-10259,Parel,Roads,26,293176,Rainy,2026-03-24 01:24:40,18,Medium
MUM-2856,Kandivali,Garbage,57,605693,Cloudy,2026-03-24 01:26:06,50,Medium
MUM-7244,Colaba,Roads,9,181325,Sunny,2026-03-24 01:26:31,5,Low
MUM-1202,Versova,Garbage,8,179669,Sunny,2026-03-24 01:27:17,8,Medium
MUM-8818,Thane,Roads,100,721125,Rainy,2026-03-24 01:28:29,61,Medium
MUM-1515,Versova,Garbage,17,180158,Rainy,2026-03-24 01:29:07,29,Medium
MUM-1151,Worli,Garbage,19,235807,Rainy,2026-03-24 01:30:01,30,Low
MUM-2525,Vile Parle,Drainage,48,326313,Sunny,2026-03-24 01:30:13,47,Medium
MUM-4513,Dadar,Drainage,4,492392,Cloudy,2026-03-24 01:30:18,6,Low
MUM-10952,Colaba,Water,36,175328,Sunny,2026-03-24 01:30:31,47,Medium
MUM-3148,Kurla,Drainage,52,442639,Sunny,2026-03-24 01:42:55,81,Low
MUM-8432,Powai,Garbage,39,307459,Sunny,2026-03-24 01:44:46,37,Low
MUM-10218,Bandra,Roads,18,322051,Sunny,2026-03-24 01:55:09,9,Low
MUM-7328,Mulund,Roads,32,373864,Rainy,2026-03-24 02:05:39,20,Medium
MUM-5896,Lower Parel,Drainage,21,208878,Sunny,2026-03-24 02:06:42,23,Low
MUM-3732,Goregaon,Garbage,28,479091,Sunny,2026-03-24 02:07:18,33,Low
MUM-1421,Ghatkopar,Garbage,67,448380,Rainy,2026-03-24 02:07:29,111,Medium
MUM-3277,Thane,Roads,48,729503,Cloudy,2026-03-24 02:08:49,58,Low
MUM-2010,Bhayander,Garbage,48,533989,Sunny,2026-03-24 02:09:27,74,Low
MUM-9591,Versova,Roads,99,179612,Sunny,2026-03-24 02:22:34,159,Low
MUM-6837,Wadala,Garbage,20,276409,Sunny,2026-03-24 02:27:20,141,Medium
MUM-8777,Dharavi,Drainage,79,687302,Rainy,2026-03-24 02:33:53,93,Medium
MUM-6263,Wadala,Roads,20,280357,Rainy,2026-03-24 02:37:32,22,Low
MUM-9247,Borivali,Roads,52,599562,Cloudy,2026-03-24 02:39:11,4,Low
MUM-10354,Hiranandani,Roads,15,158767,Rainy,2026-03-24 02:46:10,17,Medium
MUM-10528,Dadar,Drainage,72,511740,Rainy,2026-03-24 02:46:34,75,High
MUM-8786,Juhu,Roads,14,198339,Sunny,2026-03-24 02:52:06,8,Low
MUM-3461,Dharavi,Water,99,696964,Rainy,2026-03-24 02:53:39,156,Low
MUM-1704,Kurla,Garbage,22,436631,Rainy,2026-03-24 02:54:23,34,High
MUM-10720,Matunga,Water,6,266806,Cloudy,2026-03-24 02:54:44,5,High
MUM-9783,Matunga,Roads,23,265818,Rainy,2026-03-24 02:56:34,28,Medium
MUM-5006,Goregaon,Water,32,475965,Rainy,2026-03-24 02:58:25,82,Low
MUM-1198,CST,Garbage,15,129387,Cloudy,2026-03-24 02:58:29,4,Low
MUM-3885,Churchgate,Drainage,15,121852,Rainy,2026-03-24 02:58:44,12,Low
MUM-4937,Chembur,Drainage,51,399782,Cloudy,2026-03-24 02:59:14,70,Low
MUM-3911,Dadar,Drainage,7,499313,Rainy,2026-03-24 03:00:13,8,Low
MUM-5307,Goregaon,Water,21,487593,Sunny,2026-03-24 03:00:55,13,Low
MUM-9390,Chembur,Water,27,383854,Rainy,2026-03-24 03:05:36,23,Low
MUM-8440,Parel,Roads,69,297474,Rainy,2026-03-24 03:09:07,95,Low
MUM-6667,Ghatkopar,Water,25,455464,Rainy,2026-03-24 03:22:04,29,Low
MUM-6476,Fort,Roads,16,149719,Rainy,2026-03-24 03:22:38,23,Low
MUM-2430,Kurla,Water,26,426573,Sunny,2026-03-24 03:28:01,40,Low
MUM-2965,Malad,Water,52,551956,Cloudy,2026-03-24 03:32:31,31,Medium
MUM-9918,Versova,Garbage,26,178861,Rainy,2026-03-24 03:32:45,26,Low
